LB,00523,0,L,Events,040604121122515,040604121122515
LC
040604134541734,9,64, ,,TANK2.VALVE1.OPEN,"Tank 2 valve 1 position",,0,040604134541734,0,"                                        ","#@A1,#@A2",Tank2,
LB,03939,0,L,Events,040607085342312,040607095709109
LC
040607085342312,1,64, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040607085342312,0,"                                        ","#@A1,#@A2",Tank1,
040607085342312,1,512, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040607085342312,0,"                                        ","#@A1,#@A2",Tank1,
040607085343500,1,512, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040607085343500,0,"                                        ","#@A1,#@A2",Tank1,
040607085343500,1,64, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040607085343500,0,"                                        ","#@A1,#@A2",Tank1,
040607085343500,1,64, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040607085343500,0,"                                        ","#@A1,#@A2",Tank1,
040607085343500,1,512, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040607085343500,0,"                                        ","#@A1,#@A2",Tank2,
040607085343500,1,64, ,,TANK2.VALVE1.OPEN,"Tank 2 valve 1 position",,0,040607085343500,0,"                                        ","#@A1,#@A2",Tank2,
040607085343906,1,512, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040607085343906,0,"                                        ","#@A1,#@A2",Tank1,
040607085343906,1,512, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040607085343906,0,"                                        ","#@A1,#@A2",Tank1,
040607085343906,1,512, ,,TANK2.VALVE1.OPEN,"Tank 2 valve 1 position",,0,040607085343906,0,"                                        ","#@A1,#@A2",Tank2,
040607095532140,1,64, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040607095532125,0,"                                        ","#@A1,#@A2",Tank1,
040607095532140,1,64, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040607095532140,0,"                                        ","#@A1,#@A2",Tank1,
040607095532140,1,64, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040607095532140,0,"                                        ","#@A1,#@A2",Tank1,
040607095532140,1,64, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040607095532140,0,"                                        ","#@A1,#@A2",Tank2,
040607095532140,1,64, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040607095532140,0,"                                        ","#@A1,#@A2",Tank2,
040607095535906,1,512, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040607095535906,0,"                                        ","#@A1,#@A2",Tank1,
040607095535906,1,512, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040607095535906,0,"                                        ","#@A1,#@A2",Tank1,
040607095535906,1,512, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040607095535906,0,"                                        ","#@A1,#@A2",Tank1,
040607095535906,1,64, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040607095535906,0,"                                        ","#@A1,#@A2",Tank1,
040607095535906,1,512, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040607095535906,0,"                                        ","#@A1,#@A2",Tank2,
040607095535906,1,512, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040607095535906,0,"                                        ","#@A1,#@A2",Tank2,
040607095708500,1,64, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040607095708500,0,"                                        ","#@A1,#@A2",Tank1,
040607095708500,1,64, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040607095708500,0,"                                        ","#@A1,#@A2",Tank2,
