MDF,2021/12/20 12:07:13.604,"BATIMENT.ETAGE_02.PIECE_001",97,2," ","",
MDF,2021/12/20 12:07:13.604,"BATIMENT.ETAGE_02",97,2," ","",
MDF,2021/12/20 12:07:13.620,"BATIMENT.ETAGE_01.PIECE_001.LT",97,2," ","",
MDF,2021/12/20 12:07:13.636,"BATIMENT.ETAGE_01.PIECE_001.AC",97,2," ","",
MDF,2021/12/20 12:07:13.652,"BATIMENT.ETAGE_01.PIECE_001",97,2," ","",
MDF,2021/12/20 12:07:13.652,"BATIMENT.ETAGE_01",97,2," ","",
MDF,2021/12/20 12:07:13.698,"BATIMENT.FLOOR_01",97,0," ","",
MDF,2021/12/20 12:07:13.714,"BATIMENT.FLOOR_01.ROOM_001",97,0," ","",
MDF,2021/12/20 12:07:13.730,"BATIMENT.FLOOR_01.ROOM_001.AC",97,0," ","",
MDF,2021/12/20 12:07:13.730,"BATIMENT.FLOOR_01.ROOM_001.LT",97,0," ","",
MDF,2021/12/20 12:07:13.745,"BATIMENT.FLOOR_01.ROOM_002",97,0," ","",
MDF,2021/12/20 12:07:13.761,"BATIMENT.FLOOR_01.ROOM_002.AC",97,0," ","",
MDF,2021/12/20 12:07:13.776,"BATIMENT.FLOOR_01.ROOM_002.LT",97,0," ","",
MDF,2021/12/20 12:07:13.792,"BATIMENT.FLOOR_02",97,0," ","",
MDF,2021/12/20 12:07:13.808,"BATIMENT.FLOOR_02.ROOM_001",97,0," ","",
MDF,2021/12/20 12:07:13.823,"BATIMENT.FLOOR_02.ROOM_001.AC",97,0," ","",
MDF,2021/12/20 12:07:13.839,"BATIMENT.FLOOR_02.ROOM_001.LT",97,0," ","",
MDF,2021/12/20 12:07:13.854,"BATIMENT.FLOOR_02.ROOM_002",97,0," ","",
MDF,2021/12/20 12:07:13.870,"BATIMENT.FLOOR_02.ROOM_002.AC",97,0," ","",
MDF,2021/12/20 12:07:13.885,"BATIMENT.FLOOR_02.ROOM_002.LT",97,0," ","",
MDF,2021/12/20 12:07:13.901,"BATIMENT.FLOOR_01.ROOM_001.AC.CONSIGNE",1,0," ","",
MDF,2021/12/20 12:07:13.901,"BATIMENT.FLOOR_01.ROOM_001.AC.INFO",1,0," ","",
MDF,2021/12/20 12:07:13.917,"BATIMENT.FLOOR_01.ROOM_001.AC.ON",1,0," ","",
MDF,2021/12/20 12:07:13.917,"BATIMENT.FLOOR_01.ROOM_001.AC.TEMP",1,0," ","",
MDF,2021/12/20 12:07:13.917,"BATIMENT.FLOOR_01.ROOM_001.AC.TEMP_bas",1,0," ","",
MDF,2021/12/20 12:07:13.932,"BATIMENT.FLOOR_01.ROOM_001.AC.TEMP_haut",1,0," ","",
MDF,2021/12/20 12:07:13.948,"BATIMENT.FLOOR_01.ROOM_001.LT.CMD",1,0," ","",
MDF,2021/12/20 12:07:13.964,"BATIMENT.FLOOR_01.ROOM_001.LT.ON",1,0," ","",
MDF,2021/12/20 12:07:13.980,"BATIMENT.FLOOR_01.ROOM_002.AC.CONSIGNE",1,0," ","",
MDF,2021/12/20 12:07:13.980,"BATIMENT.FLOOR_01.ROOM_002.AC.INFO",1,0," ","",
MDF,2021/12/20 12:07:13.996,"BATIMENT.FLOOR_01.ROOM_002.AC.ON",1,0," ","",
MDF,2021/12/20 12:07:13.996,"BATIMENT.FLOOR_01.ROOM_002.AC.TEMP",1,0," ","",
MDF,2021/12/20 12:07:14.011,"BATIMENT.FLOOR_01.ROOM_002.AC.TEMP_bas",1,0," ","",
