MDF,120315114507406,"SYSTEM",9,0," ","",
MDF,120315114507406,"DEFUSER",8,1," ","",
MDF,120315114507406,"SYSTEM1",8,0," ","",
MDF,120315114507406,"SYSTEM1.SYSTEM",76,0," ","",
MDF,120315114507421,"SYSTEM.SYSTEM1",75,0," ","",
MDF,120315114507421,"SYSTEM2",8,0," ","",
MDF,120315114507421,"SYSTEM2.SYSTEM",76,0," ","",
MDF,120315114507421,"SYSTEM.SYSTEM2",75,0," ","",
MDF,120315114507421,"SYSTEM3",8,0," ","",
MDF,120315114507437,"SYSTEM3.SYSTEM",76,0," ","",
MDF,120315114507437,"SYSTEM.SYSTEM3",75,0," ","",
MDF,120315114513875,"SYSTEM3",8,1," ","",
MDF,120315114513906,"DEFPROFILE",9,2," ","",
MDF,120315114513906,"SYSTEM",9,2," ","",
MDF,120315114513906,"ADMINISTRATOR",9,2," ","",
MDF,120315114513906,"DEFUSER",8,2," ","",
MDF,120315114513906,"SYSTEM3",8,2," ","",
MDF,120315114513906,"SYSTEM2",8,2," ","",
MDF,120315114513906,"SYSTEM1",8,2," ","",
MDF,120315114513906,"DEFPROFILE",9,0," ","",
MDF,120315114513906,"DEFUSER",8,0," ","",
MDF,120315114513906,"DEFUSER.DEFPROFILE",76,0," ","",
MDF,120315114513921,"DEFPROFILE.DEFUSER",75,0," ","",
MDF,120315114513921,"ADMINISTRATOR",9,0," ","",
MDF,120315114513921,"DEFPROFILE",9,1," ","",
MDF,120315114513921,"SYSTEM",9,0," ","",
MDF,120315114513921,"DEFUSER",8,1," ","",
MDF,120315114513921,"SYSTEM1",8,0," ","",
MDF,120315114513921,"SYSTEM1.SYSTEM",76,0," ","",
MDF,120315114513921,"SYSTEM.SYSTEM1",75,0," ","",
MDF,120315114513921,"SYSTEM2",8,0," ","",
MDF,120315114513921,"SYSTEM2.SYSTEM",76,0," ","",
MDF,120315114513921,"SYSTEM.SYSTEM2",75,0," ","",
MDF,120315114513921,"SYSTEM3",8,0," ","",
MDF,120315114513921,"SYSTEM3.SYSTEM",76,0," ","",
MDF,120315114513921,"SYSTEM.SYSTEM3",75,0," ","",
MDF,120315114556984,"SYSTEM",9,1,"SYSTEM3","",
MDF,120315114557015,"DEFPROFILE",9,2,"SYSTEM3","",
MDF,120315114557031,"SYSTEM",9,2,"SYSTEM3","",
MDF,120315114557046,"ADMINISTRATOR",9,2,"SYSTEM3","",
MDF,120315114557046,"DEFUSER",8,2,"SYSTEM3","",
MDF,120315114557046,"SYSTEM3",8,2,"SYSTEM3","",
MDF,120315114557062,"SYSTEM2",8,2,"SYSTEM3","",
MDF,120315114557062,"SYSTEM1",8,2,"SYSTEM3","",
MDF,120315114557062,"DEFPROFILE",9,0,"SYSTEM3","",
MDF,120315114557062,"DEFUSER",8,0,"SYSTEM3","",
MDF,120315114557078,"DEFUSER.DEFPROFILE",76,0,"SYSTEM3","",
MDF,120315114557078,"DEFPROFILE.DEFUSER",75,0,"SYSTEM3","",
MDF,120315114557078,"ADMINISTRATOR",9,0,"SYSTEM3","",
MDF,120315114557078,"DEFPROFILE",9,1,"SYSTEM3","",
MDF,120315114557093,"SYSTEM",9,0,"SYSTEM3","",
MDF,120315114557093,"DEFUSER",8,1,"SYSTEM3","",
MDF,120315114557093,"SYSTEM1",8,0,"SYSTEM3","",
MDF,120315114557109,"SYSTEM1.SYSTEM",76,0,"SYSTEM3","",
MDF,120315114557109,"SYSTEM.SYSTEM1",75,0,"SYSTEM3","",
MDF,120315114557109,"SYSTEM2",8,0,"SYSTEM3","",
MDF,120315114557109,"SYSTEM2.SYSTEM",76,0,"SYSTEM3","",
MDF,120315114557125,"SYSTEM.SYSTEM2",75,0,"SYSTEM3","",
MDF,120315114557125,"SYSTEM3",8,0,"SYSTEM3","",
MDF,120315114557125,"SYSTEM3.SYSTEM",76,0,"SYSTEM3","",
MDF,120315114557125,"SYSTEM.SYSTEM3",75,0,"SYSTEM3","",
MDF,120315114705515,"U_PROP1/USERLOG",43,1,"SYSTEM3","",
MDF,120315122600031,"System",9,0," ","",
MDF,120315122600046,"System",9,2," ","",
MDF,120315122600062,"DEFPROFILE",9,2," ","",
MDF,120315122600078,"DEFUSER",8,2," ","",
MDF,120315122600078,"DEFPROFILE",9,0," ","",
MDF,120315122600078,"DEFUSER",8,0," ","",
MDF,120315122600093,"DEFUSER.DEFPROFILE",76,0," ","",
MDF,120315122600093,"DEFPROFILE.DEFUSER",75,0," ","",
MDF,120315122600093,"DEFPROFILE",9,1," ","",
MDF,120315122600093,"System",9,0," ","",
MDF,120315122600093,"DEFUSER",8,1," ","",
MDF,120315122715921,"System1",8,0," ","",
MDF,120315122715968,"System",9,2," ","",
MDF,120315122715968,"DEFPROFILE",9,2," ","",
MDF,120315122715968,"System1",8,2," ","",
MDF,120315122715968,"DEFUSER",8,2," ","",
MDF,120315122715968,"DEFPROFILE",9,0," ","",
MDF,120315122715968,"DEFUSER",8,0," ","",
MDF,120315122715984,"DEFUSER.DEFPROFILE",76,0," ","",
MDF,120315122715984,"DEFPROFILE.DEFUSER",75,0," ","",
MDF,120315122715984,"DEFPROFILE",9,1," ","",
MDF,120315122715984,"System",9,0," ","",
MDF,120315122716000,"DEFUSER",8,1," ","",
MDF,120315122716000,"System1",8,0," ","",
MDF,120315122726265,"System1.System",76,0," ","",
MDF,120315122726265,"System.System1",75,0," ","",
MDF,120315122726281,"System",9,2," ","",
MDF,120315122726296,"DEFPROFILE",9,2," ","",
MDF,120315122726296,"System1",8,2," ","",
MDF,120315122726312,"DEFUSER",8,2," ","",
MDF,120315122726328,"DEFPROFILE",9,0," ","",
MDF,120315122726328,"DEFUSER",8,0," ","",
MDF,120315122726359,"DEFUSER.DEFPROFILE",76,0," ","",
MDF,120315122726359,"DEFPROFILE.DEFUSER",75,0," ","",
MDF,120315122726359,"DEFPROFILE",9,1," ","",
MDF,120315122726359,"System",9,0," ","",
MDF,120315122726359,"DEFUSER",8,1," ","",
MDF,120315122726375,"System1",8,0," ","",
MDF,120315122726375,"System1.System",76,0," ","",
MDF,120315122726375,"System.System1",75,0," ","",
MDF,120315135436234,"System1",8,1," ","",
MDF,120315135601109,"UserAdmin",9,0,"System1","",
MDF,120315135701875,"UserAdmin1",8,0,"System1","",
MDF,120315135717656,"UserAdmin1.UserAdmin",76,0,"System1","",
MDF,120315135717656,"UserAdmin.UserAdmin1",75,0,"System1","",
MDF,120315135808437,"UserAdmin",9,1,"System1","",
MDF,120315135925703,"UserAdmin1",8,1," ","",
MDF,120315140021562,"Operator",9,0,"UserAdmin1","",
MDF,120315140131125,"Operator",9,1,"UserAdmin1","",
MDF,120315140234859,"RMartin",8,0,"UserAdmin1","",
MDF,120315140247437,"RMartin.Operator",76,0,"UserAdmin1","",
MDF,120315140247453,"Operator.RMartin",75,0,"UserAdmin1","",
MDF,120315140408484,"RMartin",8,1," ","",
MDF,120315140703468,"RMartin",8,1,"RMartin","",
MDF,120315140709468,"System1",8,1,"RMartin","",
MDF,120315140711343,"UserAdmin1",8,1,"RMartin","",
MDF,120315140850609,"RMartin",8,1," ","",
MDF,120315140852453,"System1",8,1," ","",
MDF,120315140854484,"UserAdmin1",8,1," ","",
MDF,120315141020203,"UserAdmin",9,1," ","",
MDF,120315141101828,"RMartin",8,1,"RMartin","",
MDF,120315141104843,"System1",8,1,"RMartin","",
MDF,120315141106937,"UserAdmin1",8,1,"RMartin","",
MDF,120315141112531,"RMartin",8,1,"RMartin","",
MDF,120315141114859,"System1",8,1,"RMartin","",
MDF,120315141117265,"UserAdmin1",8,1,"RMartin","",
MDF,120315141923328,"Operator",9,1," ","",
MDF,120315142149296,"UserAdmin1",8,1," ","",
MDF,120315142221453,"UserAdmin1",8,1," ","",
MDF,120315142310593,"RMartin",8,1," ","",
MDF,120315142316593,"RMartin",8,1," ","",
MDF,120315142321250,"RMartin",8,1," ","",
MDF,120315142420531,"UserAdmin1",8,1," ","",
MDF,120315142429234,"UserAdmin1",8,1," ","",
MDF,120315142532421,"UserAdmin1",8,1," ","",
MDF,120315151107468,"JWebb",8,0," ","",
MDF,120315151115796,"JWebb.Operator",76,0," ","",
MDF,120315151115796,"Operator.JWebb",75,0," ","",
MDF,120315151521125,"Administrator",9,1,"System1","",
MDF,120315151608687,"RMartin",8,1," ","",
MDF,120315151608687,"RMartin",8,1," ","",
MDF,120315151610156,"RMartin",8,1," ","",
MDF,120315151615750,"RMartin",8,1," ","",
MDF,120315151628625,"RMartin",8,1," ","",
MDF,120315151646546,"RMartin",8,1," ","",
MDF,120315151703390,"RMartin",8,1,"RMartin","",
MDF,120315151817453,"RMartin",8,1," ","",
MDF,120315151826812,"RMartin",8,1," ","",
MDF,120315151853296,"RMartin",8,1," ","",
MDF,120315151926500,"JWebb",8,1," ","",
MDF,120315151940078,"JWebb",8,1," ","",
MDF,120315151954593,"JWebb",8,1," ","",
MDF,120315152015937,"JWebb",8,1," ","",
MDF,120316085202078,"RMartin",8,1," ","",
MDF,120316085202093,"RMartin",8,1," ","",
MDF,120316085203828,"RMartin",8,1," ","",
MDF,120316085213656,"RMartin",8,1," ","",
MDF,120316085303421,"RMartin",8,1," ","",
MDF,120316091718390,"System",15,0," ","",
MDF,120316091747531,"SYSTEM.LocalHost.USER.REJECTED",1,1," ","",
MDF,120316093428375,"Administrator",9,1," ","",
MDF,120316100404890,"USER",97,0," ","",
MDF,120316100445765,"USER.RIGHTS1",1,0," ","",
MDF,120316100915093,"USER.RIGHTS1",1,1," ","",
MDF,120316101505359,"USER.RIGHTS1",1,2," ","",
MDF,120316101523078,"USER.RIGHTS1",97,0," ","",
MDF,120316101602250,"USER.RIGHTS1.WBV",1,0," ","",
MDF,120316101700968,"USER.RIGHTS1.WBV",1,1," ","",
MDF,120316103347703,"USER.RIGHTS1.RIGHTS2",97,0," ","",
MDF,120316103347718,"USER.RIGHTS1.RIGHTS2.WBV",1,0," ","",
MDF,120316103355578,"USER.RIGHTS1.RIGHTS2.WBV",1,2," ","",
MDF,120316103355593,"USER.RIGHTS1.RIGHTS2",97,2," ","",
MDF,120316103403015,"USER.RIGHTS2",97,0," ","",
