LB,03541,0,L,EVENTS,040429142148546,040429142150812
LC
120309104302781,1,4096, ,,PROD.ALARM2,"Alarme 2 de production",,768,120309104302781,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM2,,Prod,Station_2
120309104302781,1,4096, ,,PROD.ALARM1,"Alarme 1 de production",,768,120309104302781,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM1,,Prod,Station_1
120309104304921,1,16384, ,,PROD.ALARM2,"Alarme 2 de production",,1280,120309104304921,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM2,,Prod,Station_2
120309104304937,1,16384, ,,PROD.ALARM1,"Alarme 1 de production",,1280,120309104304937,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM1,,Prod,Station_1
120309104305562,1,4096, ,,MAINT.ALARM2,"Alarme 2 d'entretien",,768,120309104305562,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM2,,Maint,Station_3
120309104305562,1,4096, ,,MAINT.ALARM1,"Alarme 1 d'entretien",,768,120309104305562,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM1,,Maint,Station_1
120309104305562,1,4096, ,,MAINT.ALARM3,"Alarme 3 d'entretien",,768,120309104305562,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM3,,Maint,Station_1
120309104305562,1,4096, ,,MAINT.ALARM4,"Alarme 4 d'entretien",,768,120309104305562,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM4,,Maint,Station_2
120309104305968,1,4096, ,,PROD.ALARM2,"Alarme 2 de production",,768,120309104305968,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM2,,Prod,Station_2
120309104305984,1,4096, ,,PROD.ALARM1,"Alarme 1 de production",,768,120309104305968,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM1,,Prod,Station_1
120309104306578,1,16384, ,,MAINT.ALARM2,"Alarme 2 d'entretien",,1280,120309104306578,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM2,,Maint,Station_3
120309104306578,1,16384, ,,MAINT.ALARM1,"Alarme 1 d'entretien",,1280,120309104306578,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM1,,Maint,Station_1
120309104306578,1,16384, ,,MAINT.ALARM3,"Alarme 3 d'entretien",,1280,120309104306578,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM3,,Maint,Station_1
120309104306578,1,16384, ,,MAINT.ALARM4,"Alarme 4 d'entretien",,1280,120309104306578,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM4,,Maint,Station_2
120309104306937,1,16384, ,,PROD.ALARM2,"Alarme 2 de production",,1280,120309104306937,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM2,,Prod,Station_2
120309104306937,1,16384, ,,PROD.ALARM1,"Alarme 1 de production",,1280,120309104306937,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM1,,Prod,Station_1
